docidx	x	y	z
8515	-24	-22	-27
8515	27	-19	-25
8515	-42	-46	-22
8516	10	12	52
8516	42	-72	-6
8517	-15	8	-23
8517	40	44	24
8517	52	18	-2
8517	-18	2	-23
8518	-31	-46	38
8518	-6	21	22
8518	7	12	39
8518	-28	7	56
8518	5	-9	35
8518	-5	13	49
8518	12	12	32
8518	-26	-56	30
8518	-46	17	8
8518	8	-8	35
8518	-29	-54	30
8519	-51	0	-36
8519	57	-48	21
8520	-36	-12	6
8520	-57	-48	9
8520	-27	-81	-18
8520	-36	-75	42
8520	45	-45	27
8520	3	-3	54
8521	-48	32	6
8521	-40	-48	42
8522	-9	-4	4
8522	0	-7	31
8522	-6	-94	25
8522	6	35	7
8522	-27	32	49
8522	9	35	-11
8522	-9	-55	13
8522	-51	5	-8
8522	51	-16	43
8522	-6	53	1
8522	-12	-40	61
8522	9	-94	10
8522	-36	-28	-2
8522	-24	-55	58
8523	-39	14	-18
8523	16	-42	22
8523	-5	24	48
8523	-32	-8	2
8523	52	-15	2
8524	46	-64	2
8524	-48	44	-2
8524	-32	-50	40
8524	-30	22	-2
8525	20	-38	-6
8525	-10	-59	12
8525	-16	37	27
8526	-3	44	-5
8526	-45	-55	22
8526	-6	-55	22
8527	-44	-19	7
8527	43	-18	11
8527	-49	-25	6
8527	56	-28	17
8527	53	-29	12
8527	46	-27	14
8527	-45	-20	7
8527	46	-14	6
8527	45	-18	9
8527	51	-32	18
8528	33	-46	-23
8528	-39	5	2
8528	-36	-55	-8
8528	27	-52	70
8528	-36	-64	-2
8529	47	13	33
8529	35	-71	15
8529	29	-62	36
8529	5	19	45
8529	14	-89	0
8530	33	-61	-29
8530	-47	18	20
8530	4	-62	35
8530	52	-2	23
8530	35	9	45
8530	31	46	12
8530	18	-37	-10
8530	45	17	25
8531	24	38	-4
8532	-36	-9	63
8532	-30	-54	-27
8532	3	12	33
8532	40	-36	57
8532	-45	-36	52
8532	-24	-3	0
8532	51	-29	51
8532	3	0	57
8532	-30	-18	-15
8532	-45	-30	45
8533	-58	4	-9
8535	0	-5	59
8535	-12	-35	-11
8535	-45	-45	45
8535	-45	-45	45
8535	-45	-45	45
8536	18	-16	-10
8536	-13	-51	-38
8537	-9	-24	42
8537	25	-66	33
8537	-15	-30	61
8537	31	-33	-17
8538	-36	-54	44
8538	-30	8	54
8539	3	53	-14
8539	30	-31	-20
8539	30	-61	-8
8539	48	-58	16
8539	-30	-37	-20
8539	-30	-37	-20
8539	48	-58	16
8539	-27	-64	-8
8539	-42	-46	-26
8539	-24	-4	-20
8539	21	-7	-17
8539	45	-46	-23
8540	0	62	31
8540	12	21	5
8541	-54	-32	14
8541	-50	-32	10
8542	-6	-43	55
8542	-45	-34	19
8542	-48	-25	28
8542	-15	11	49
8542	-12	2	64
8542	-24	-7	67
8542	18	-67	58
8542	-33	-49	58
8542	24	-16	73
8542	-6	-4	58
8543	-42	8	6
8543	22	-2	-20
8543	-32	22	34
8545	-10	-83	-23
8545	49	20	19
8546	-45	-62	21
8546	0	5	35
8546	-35	2	33
8546	15	-17	8
8546	-45	9	-5
8546	-33	-29	15
8546	-45	-12	9
8546	-29	-24	-11
8546	-15	-36	-6
8546	-26	11	-11
8546	5	-5	2
8546	-11	-24	8
8546	-27	17	-17
8546	-30	29	42
8546	-24	-30	8
8546	15	-20	11
8546	-14	6	5
8546	56	-62	-2
8546	-45	12	14
8546	5	-57	20
8546	-45	-15	18
8546	-12	-9	12
8546	-24	-30	8
8546	-3	-21	12
8547	-58	-40	38
8547	-58	-58	2
8547	64	-22	-6
8547	54	-44	30
8548	54	-56	6
8548	42	-48	-20
8548	2	-60	32
8548	0	-68	28
8548	-52	-42	14
8548	54	-62	2
8548	56	-46	12
8548	56	-44	10
8548	48	-76	-6
8548	6	-52	26
8549	26	-18	-26
8550	0	0	15
8550	0	0	1
8550	42	-48	54
8550	0	0	0
8550	0	0	0
8550	-57	-30	36
8550	-45	9	30
8550	-36	-45	39
8550	27	-9	51
8550	-51	27	24
8551	-24	-2	-12
8552	30	27	54
8552	-3	-33	33
8553	15	8	-2
8553	-6	41	-5
8553	3	-19	-14
8553	6	-19	1
8553	9	-16	1
8554	24	-98	-16
8555	-6	-58	40
8556	-48	-20	56
8556	-24	14	-2
8556	46	-52	48
8556	-50	-62	-4
8557	56	-20	-2
8557	-60	-8	-4
8557	28	4	-6
8558	28	-38	0
8558	-44	24	32
8558	-18	32	48
8558	-32	-82	28
8558	10	-48	-52
8558	-32	22	10
8558	-10	-44	2
8558	-22	-28	-14
8558	-10	-44	2
8558	8	-66	52
8558	34	34	-16
8558	-4	16	46
8558	-6	-82	-40
8558	-62	-40	-10
8558	-22	-30	-14
8558	-18	-36	0
8558	44	32	30
8558	-36	-52	58
8558	14	-38	2
8558	10	-42	4
8558	14	-52	14
8558	-30	-34	-14
8558	46	10	32
8558	-12	2	14
8558	-34	-76	32
8559	44	-41	-19
8559	40	-42	-13
8559	-6	48	-4
8559	-45	30	3
8559	-47	-50	-21
8559	32	-60	42
8559	43	-45	-12
8559	42	-40	-10
8559	43	-57	-9
8559	45	-43	15
8559	41	17	23
8559	18	-8	-5
8559	19	-73	23
8559	62	-9	14
8559	-34	-61	-20
8559	31	34	4
8559	-42	-41	-17
8560	13	-39	-3
8560	15	25	57
8560	35	3	34
8560	42	-7	54
8561	41	-26	48
8561	47	-2	42
8561	-29	-41	-28
8561	-17	-50	-19
8561	17	-23	-16
8561	5	11	-7
8561	-5	20	48
8561	53	-5	21
8562	-48	-62	-12
8563	9	-55	-20
8563	-27	-7	-17
8564	54	-12	10
8564	-50	-12	10
8564	62	-14	8
8565	29	-58	25
8568	24	16	0
8568	-40	-86	24
8568	-62	-26	8
8568	-16	-76	52
8568	4	32	18
8568	4	26	36
8568	-16	-76	48
8568	-16	-64	52
8568	-12	16	6
8568	4	52	8
8568	18	-74	48
8568	68	-44	0
8568	-16	-86	46
8568	-50	-6	4
8568	-26	8	-2
8568	-12	52	38
8568	-20	40	42
8568	28	26	2
8568	24	4	-8
8568	-22	-64	52
8568	24	16	-8
8568	62	-6	4
8568	-20	40	42
8568	60	-6	8
8568	10	26	32
8568	-8	26	20
8569	-44	2	7
8569	-58	-4	19
8569	-40	-28	41
8569	24	36	47
8569	-60	-38	29
8569	48	-18	44
8569	-40	-8	37
8569	-48	-60	15
8569	-21	-4	10
8569	-4	38	55
8569	-6	-84	45
8569	50	10	47
8569	4	-14	69
8569	52	-48	13
8569	-40	-8	35
8569	34	-74	49
8569	-26	-44	7
8570	28	-42	46
8570	-52	-16	6
8570	-28	-60	60
8570	2	60	-8
8570	-34	-70	-12
8570	-54	-60	-18
8570	8	32	24
8570	46	-50	-22
8571	-38	-68	4
8571	-52	-34	18
8572	-14	38	40
8573	-45	13	41
8573	-12	33	23
8573	-16	-48	36
8573	-47	-55	22
8573	-37	10	10
8573	-30	-11	-14
8573	-1	21	-3
8573	-5	42	37
8573	39	-75	-8
8573	-34	-50	35
8574	38	2	62
8574	-58	-64	2
8574	54	16	42
8574	46	-36	56
8574	-58	-34	6
8574	-52	-64	-18
8575	-45	2	31
8575	0	17	43
8575	57	-52	4
8575	-30	-10	-8
8575	-6	20	43
8575	24	2	49
8575	36	2	61
8575	15	-70	55
8575	-18	-10	-14
8575	48	8	31
8575	-24	-4	55
8575	24	-4	-23
8575	-15	-64	52
8575	-6	14	46
8575	-27	29	31
8575	-21	2	1
8575	-27	-73	28
8575	-45	-73	-11
8575	-24	-52	-11
8575	-36	-43	40
8575	6	50	1
8576	34	18	-10
8576	12	14	10
8576	8	32	36
8576	-6	-96	18
8576	-36	22	-8
8576	6	22	32
8576	34	44	0
8576	-14	4	10
8577	-48	2	-10
8577	42	-84	18
8578	-45	21	18
8578	36	-21	0
8578	12	-63	30
8578	-57	-24	21
8578	-54	-27	54
8578	48	0	6
8578	-36	-21	18
8578	12	15	54
8578	30	-39	-12
8578	-33	-18	-6
8578	12	-54	42
8578	-54	-18	0
8578	-15	-54	-9
8578	21	-57	18
8578	-60	-33	-18
8578	-57	-18	12
8578	0	-9	60
8578	-36	-75	39
8578	0	-33	33
8578	42	-30	21
8578	-57	-3	0
8578	-3	-12	51
8578	-42	-72	30
8578	-42	-18	63
8578	-3	39	-12
8578	-12	-18	3
8578	48	-60	33
8578	-33	-24	-6
8578	-36	30	-15
8578	-51	-21	42
8578	-6	6	42
8578	45	-27	9
8578	-45	-21	60
8578	36	27	33
8579	3	-84	-12
8579	-18	-21	42
8579	-6	0	54
8579	-36	-54	48
8579	-45	-3	57
8579	-42	30	12
8579	9	-72	-3
8579	63	-30	24
8579	0	-60	21
8579	45	-6	60
8579	36	-54	-15
8579	33	-45	9
8579	-18	-18	39
8579	-18	-51	-27
8579	3	0	63
8579	33	-72	-3
8580	56	12	4
8581	-34	-44	-24
8582	-14	-90	-6
8582	-44	4	30
8582	18	-88	-4
8582	-28	0	-10
8583	40	54	4
8584	32	-66	-18
8584	-18	-50	-16
8584	-32	12	-28
8584	26	-66	26
8584	-28	-24	6
8584	-26	-70	40
8584	44	50	14
8584	4	-90	16
8585	-41	-45	49
8585	24	-35	49
8586	38	-62	46
8586	40	-50	48
8586	-32	-60	56
8587	-34	18	-12
8587	2	48	0
8588	-60	-12	20
8588	48	-32	20
8588	36	-88	12
8588	-4	0	72
8588	32	-60	52
8588	-48	-76	32
8588	-36	-48	48
8588	-24	28	44
8588	4	16	48
8588	-28	-88	-16
8588	-40	16	48
8588	60	-8	-24
8588	40	-24	60
8588	-52	12	-8
8589	-36	34	26
8589	40	-68	-18
8589	-40	6	30
8589	50	14	20
8589	34	-58	50
8589	-34	32	26
8589	-38	-44	46
8589	-34	6	24
8589	36	16	-6
8589	32	18	0
8589	8	12	48
8590	3	39	24
8590	54	-51	45
8590	-30	57	18
8590	57	21	18
8591	-51	-21	0
8592	58	-40	-12
8592	-10	40	-6
8592	-10	18	-6
8593	0	55	23
8593	0	55	16
8593	0	44	21
8593	0	-62	16
8594	-52	-44	-20
8594	50	-2	6
8594	18	-16	40
8594	-10	12	46
8594	-14	20	10
8594	-44	18	22
8594	-6	38	8
8595	-58	-64	8
8595	56	10	-14
8595	58	10	-10
8595	-30	-13	-11
8595	-38	-24	62
8595	0	-98	18
8595	18	10	1
8595	50	-62	4
8595	0	-32	32
8595	14	-3	19
8595	10	-92	26
8595	-22	-70	-26
8596	-21	33	42
8596	-3	-9	8
8596	39	-71	-27
8596	-15	38	50
8596	17	-71	-19
8596	-40	-76	30
8596	-4	56	15
8596	-17	-14	-10
8596	-3	-23	-8
8596	-28	-35	-6
8596	-10	40	9
8598	-52	-54	-14
8598	-46	-52	60
8598	-32	32	50
8598	-54	-62	44
8599	-4	5	68
8599	29	-51	53
8599	41	21	-29
8599	-28	46	37
8599	-24	-28	-25
8599	23	1	-11
8599	45	-21	50
8599	-10	-54	49
8600	-38	-80	28
8600	-10	34	56
8600	-24	10	58
8600	34	6	54
8602	0	16	34
8602	-36	34	28
8603	0	-68	38
8604	51	-21	51
8604	-9	36	18
8604	-39	-21	12
8604	21	-84	36
8605	-42	-30	22
8606	9	8	52
8606	0	-10	52
8606	-3	-13	-2
8606	36	-64	-50
8606	3	-58	25
8606	-6	-28	-17
8606	6	32	43
8606	12	-82	-2
8606	27	-28	-2
8607	-24	-86	-14
8607	-24	-10	34
8608	-26	38	-8
8609	-21	-34	-12
8610	9	29	28
8610	48	41	19
8612	-6	-85	-35
8612	39	-70	-50
8613	30	34	-19
8613	48	49	-1
8613	-4	-77	-21
8613	38	-61	-9
8613	24	-52	3
8613	10	-3	17
8613	-38	25	-15
8613	-22	-85	8
8613	36	-56	45
8613	-38	28	-15
8613	-4	-39	42
8613	-34	-76	35
8613	-14	-66	9
8613	-58	-19	43
8614	30	-54	60
8614	-2	-10	54
8614	-38	-26	56
8614	-12	-6	60
8614	-20	-8	58
8614	-40	-22	62
8614	-24	-4	60
8614	-22	-20	58
8614	0	-14	58
8614	30	-64	58
8614	30	-10	64
8614	-2	-10	56
8614	24	-54	68
8614	26	-2	68
8614	-26	-58	60
8614	-48	-20	62
8614	0	-10	62
8614	0	8	50
8614	26	-64	64
8614	28	-4	64
8614	-28	-2	54
8614	-42	-10	52
8614	-6	-18	52
8614	-20	-62	58
8614	-38	-8	56
8614	-4	10	50
8614	-28	-4	62
8614	-24	-64	60
8614	22	-64	54
8614	22	-62	64
8614	-14	4	46
8614	-22	-16	58
8614	-38	-10	56
8614	-16	-12	58
8614	-6	-8	62
8614	24	-4	52
8614	-28	-26	58
8614	22	-66	62
8614	26	-14	54
8614	0	14	18
8614	-32	-58	54
8614	-20	-66	60
8614	-42	-8	58
8614	26	-6	52
8614	-44	-26	58
8614	-2	-18	52
8614	32	-4	60
8614	-8	-6	50
8614	-2	4	54
8614	30	-8	60
8614	-22	-58	50
8614	-26	-8	60
8614	-12	-6	54
8614	-18	-4	60
8614	-24	-26	60
8614	-38	-26	58
8614	32	-6	66
8614	24	-66	54
8614	-32	-16	52
8614	28	-54	52
8614	0	-14	54
8614	0	12	60
8614	4	10	50
8614	14	-60	60
8614	22	-64	60
8614	18	-16	64
8614	-32	-58	62
8614	-42	-18	52
8614	-26	-12	62
8614	-18	0	54
8614	-12	-6	52
8614	28	-18	60
8614	-22	0	54
8614	0	-16	56
8614	-2	-12	58
8614	20	-62	66
8614	22	-64	60
8614	-4	10	62
8614	-20	-56	64
8614	-8	10	50
8614	-42	-26	52
8614	-6	-10	58
8614	-38	-26	64
8614	-26	-8	58
8614	26	-58	62
8614	-2	-12	54
8614	22	-64	56
8614	-38	-22	56
8614	-6	-10	50
8614	-20	-8	60
8614	-2	-18	50
8614	28	-6	54
8614	24	-66	54
8614	-24	-8	60
8614	28	-54	68
8614	-22	-8	56
8614	-26	0	60
8614	26	-52	68
8614	-18	0	62
8614	18	-8	64
8614	-2	-18	50
8614	-22	-8	50
8614	-40	-22	52
8615	36	-86	19
8615	-40	-2	43
8615	-48	12	47
8615	-46	-64	31
8616	58	5	-23
8616	-39	-46	22
8617	-30	-33	-5
8617	-48	-56	40
8618	10	7	-17
8618	-40	1	-12
8618	-2	-45	63
8618	30	18	-24
8619	-3	1	49
8619	-30	-4	0
8619	-36	-65	-14
8619	-27	-30	69
8619	-24	-66	42
8619	-37	-84	1
8619	-46	9	15
8619	53	-6	30
8619	-7	-66	22
8619	58	-15	8
8619	-51	-63	15
8619	20	3	7
8619	-6	-52	18
8619	-21	-11	57
8619	32	-12	1
8619	50	-33	8
8620	46	-22	2
8622	-36	8	-26
8623	-30	-2	50
8623	-40	24	24
8623	24	50	-12
8623	-36	-58	42
8624	-39	24	-6
8624	33	27	0
8624	-39	24	0
8624	54	24	24
8625	2	-44	-6
8625	-19	-95	-6
8625	-13	-98	-12
8625	-25	-95	-6
8626	24	2	52
8626	39	-58	-14
8626	-27	-82	-11
8626	-39	-55	52
8626	27	-61	49
8626	-33	-52	-23
8626	-36	-55	49
8626	-33	-58	43
8626	-39	-64	-32
8626	24	-58	52
8626	51	20	-5
8626	51	26	31
8626	-39	5	31
8626	6	-67	-26
8627	-12	-24	66
8627	10	20	56
8627	-42	-44	8
8628	15	-45	9
8628	-36	-3	54
8628	63	-42	30
8628	-12	15	-3
8628	-48	6	6
8628	36	12	57
8628	15	-39	3
8628	33	15	-3
8628	51	12	33
8628	30	24	-3
8628	-36	0	5
8628	42	36	6
8628	0	18	57
8628	42	-87	0
8628	-30	-9	33
8629	51	-78	-6
8629	-3	-54	36
8629	-45	-42	-21
8629	-9	54	39
8630	17	-23	72
8630	44	-14	57
8630	-35	53	15
8630	-2	50	-1
8630	-50	-62	30
8630	-5	-74	-22
8630	38	-23	60
8630	-44	-62	-25
8630	50	35	6
8630	32	20	3
8631	-6	-16	0
8631	-34	-70	-10
8631	14	16	-8
8631	-28	-90	-8
8631	-16	-70	54
8631	-8	-78	-2
8631	-14	8	-4
8631	-32	28	0
8631	50	16	26
8631	-6	-4	-16
8631	-8	-18	-18
8632	42	15	-11
8633	20	-90	-25
8633	-7	-71	-37
8633	-38	-16	40
8633	14	-16	10
8633	-5	-68	-19
8633	24	52	4
8633	2	-71	-33
8633	5	-67	-42
8633	-44	-64	-34
8633	6	-62	-25
8633	24	42	36
8633	-17	-52	-27
8633	11	-57	-42
8633	-2	-78	-38
8633	32	56	-6
8633	-36	-53	-35
8633	6	-42	-21
8633	3	-29	-14
8633	20	-28	-5
8633	12	-30	-1
8633	38	-4	48
8633	28	-67	-55
8633	38	-75	-23
8633	0	-73	-40
8633	1	-72	-43
8633	8	-57	-39
8633	41	-74	-46
8633	42	-26	10
8633	41	-72	-23
8633	-5	-73	-12
8633	-20	-61	-57
8634	-36	18	33
8634	36	-9	57
8634	-57	-45	-15
8634	-36	-39	66
8634	-57	-36	36
8634	-39	-21	54
8634	-51	-12	39
8634	66	-18	12
8634	-42	39	12
8634	21	24	51
8634	-42	-60	27
8634	60	-45	18
8635	-30	34	40
8635	24	-39	-14
8635	-15	-47	-52
8636	-31	-39	55
8636	-19	-81	22
8637	-10	-46	48
8637	-44	-52	12
8637	-50	-54	22
8638	-11	-7	13
8638	-30	17	16
8638	-5	-47	-19
8638	-12	-24	11
8639	50	30	32
8639	6	44	18
8640	-32	-72	8
8640	24	-80	-18
8640	-4	-46	54
8640	16	-36	8
8640	38	56	6
8640	-44	-38	26
8640	18	-34	36
8640	-24	30	32
8640	16	18	44
8640	-12	40	14
8640	-2	8	32
8640	8	50	32
8640	-36	-46	22
8640	8	-38	2
8640	6	58	-4
8640	-34	-78	-4
8640	-42	-34	56
8640	-4	-92	-4
8640	-28	36	12
8640	-8	-90	-2
8640	-18	-78	-18
8640	22	42	46
8641	-27	-45	-6
8641	30	-63	-9
8641	33	-84	30
8641	30	-48	-12
8642	-18	11	12
8642	38	-8	8
8642	24	15	-5
8642	30	-13	-4
8642	38	-7	2
8642	-36	9	6
8642	15	9	5
8642	-17	9	4
8642	-8	-8	18
8643	31	-49	36
8643	19	-42	41
8643	-25	-34	38
8643	1	-45	-5
8643	27	-88	14
8643	34	-37	45
8644	28	-80	-11
8644	11	-68	12
8644	39	-19	-22
8644	7	5	61
8644	-43	9	19
8644	49	-12	30
8645	-52	-23	7
8645	-49	-22	8
8645	-49	-18	10
8646	24	0	12
8646	24	-70	48
8646	2	-62	24
8646	16	-88	-6
8646	-30	16	12
8647	2	5	2
8647	41	-12	49
8647	31	-21	54
8647	31	-10	45
8647	2	4	5
8647	2	5	4
8647	29	-10	45
8647	27	-19	60
8647	2	2	5
8647	30	-21	55
8648	30	-36	-3
8648	3	51	-9
8648	-9	12	6
8649	36	-78	-3
8649	-12	-57	42
8649	-48	-45	24
8649	39	9	6
8649	3	-39	48
8649	-15	-90	-27
8650	30	54	28
8650	22	-74	-18
8650	40	-76	32
8650	16	6	0
8650	54	-20	50
8650	24	10	-2
8650	-58	6	22
8651	-48	-64	8
8651	44	-46	-23
8651	47	34	-7
8651	-38	-38	-24
8651	-54	-42	4
8652	34	-65	45
8652	-29	-86	15
8654	-12	-9	6
8654	42	-54	42
8655	-12	52	28
8655	12	-96	18
8656	-28	-62	-44
8656	-48	-50	-20
8656	-48	26	18
8656	-8	-4	-14
8656	-42	4	50
8656	-30	12	54
8656	-60	-20	-10
8656	-22	-48	-6
8656	2	-60	42
8657	29	43	23
8657	46	14	-6
8657	42	-50	46
8657	28	-64	42
8657	42	27	13
8657	24	-71	34
8657	-40	-70	48
8657	-21	-9	-22
8657	-22	-68	33
8657	-9	54	27
8657	-12	-16	-23
8657	17	-76	14
8657	-3	-77	28
8657	-7	-70	30
8657	-24	-2	-30
8657	-31	-67	39
8657	18	-80	20
8657	48	16	-2
8657	-2	-78	34
8657	42	12	1
8657	15	-78	15
8657	-5	-75	19
8657	-4	-72	18
8657	43	9	4
8657	51	7	-9
8657	-3	30	25
8657	44	10	-26
8657	25	7	-7
8657	27	53	22
8657	24	-44	0
8657	-4	-76	24
8657	34	48	17
8657	-20	-80	14
8657	28	-70	38
8657	-6	52	13
8657	20	-78	18
8657	-32	-42	40
8657	21	-43	1
8657	12	24	54
8657	-44	-52	-10
8657	-22	-10	-28
8657	27	13	-16
8657	46	16	-8
8657	12	58	30
8657	-39	-71	40
8657	42	-52	40
8657	-10	-16	-24
8657	28	-70	40
8657	8	-86	46
8657	44	6	-28
8657	-2	33	52
8657	32	-21	6
8657	-18	-56	34
8657	23	11	-16
8657	38	11	-32
8657	12	38	12
8657	-16	46	-10
8657	-41	-60	-33
8658	-30	-46	42
8658	20	-72	48
8658	-6	10	50
8658	-14	54	24
8658	-10	-50	26
8658	46	-70	14
8658	-12	0	-2
8658	34	0	50
8658	38	-76	-12
8658	-28	24	-2
8658	-22	4	48
8659	-4	66	2
8659	42	-34	2
8659	-12	54	24
8659	6	30	38
8659	2	52	-12
8659	38	-40	40
8659	-38	24	28
8659	-54	-64	16
8659	-16	4	66
8659	2	10	60
8659	34	22	6
8659	40	0	56
8659	46	6	52
8659	-40	-42	36
8659	0	8	62
8659	38	-52	42
8659	10	-58	-18
8659	-6	-42	34
8659	-36	-6	44
8659	-58	-18	50
8659	10	10	52
8659	6	48	-4
8659	64	-36	18
8659	20	-42	18
8659	-2	2	62
8659	34	28	2
8659	46	2	24
8660	-46	-46	42
8660	-16	36	42
8660	-14	-62	16
8660	-8	48	2
8660	-6	56	-10
8660	18	-50	60
8660	10	18	0
8661	-6	17	52
8662	51	-34	49
8662	-22	-62	44
8662	31	-57	52
8662	-25	-69	31
8662	31	-70	28
8662	48	-63	30
8664	-40	3	43
8664	-52	-38	17
8664	-20	-8	53
8664	-45	-32	10
8664	-60	10	25
8664	-53	-10	25
8664	-58	-55	23
8664	40	30	50
8664	-3	18	68
8664	-45	-18	0
8664	-55	15	33
8664	-43	-45	-28
8664	-35	5	23
8664	-18	65	3
8664	35	5	25
8665	-3	-64	1
8666	-33	-41	52
8666	-39	-59	51
8666	-35	-41	44
8666	-37	-48	53
8666	-42	-33	35
8666	-30	-52	42
8667	-48	-30	20
8667	0	-18	46
8668	-40	-84	-10
8668	-42	-66	-6
8668	6	-32	4
8668	38	-40	64
8669	30	54	16
8669	-44	-51	-15
8670	-48	-2	18
8670	19	48	-9
8671	0	42	12
8671	58	-46	-6
8671	-44	-18	46
8671	20	30	44
8671	-18	24	46
8671	6	10	2
8671	-8	12	32
8672	47	-1	32
8672	-43	5	8
8672	35	-7	38
8672	8	18	55
8672	17	-46	-19
8672	-52	-43	23
8672	-25	-1	11
8672	8	-19	-7
8672	20	2	8
8672	-34	44	29
8672	-43	8	5
8672	56	-43	20
8672	17	-7	20
8673	6	29	22
8674	30	0	48
8674	58	32	12
8674	-44	20	32
8674	52	-6	4
8674	-4	2	46
8674	-50	-5	53
8674	52	-34	16
8674	44	-84	20
8674	-26	-62	50
8674	-54	30	0
8675	40	-76	-2
8675	-14	-6	4
8675	-30	-88	28
8675	14	0	6
8675	18	-46	-28
8675	46	-76	6
8676	-4	34	-22
8676	-44	26	34
8676	-2	44	-12
8676	-12	30	-8
8676	-10	58	24
8677	-56	16	8
8677	50	22	28
8678	51	-43	24
8678	-18	-29	62
8678	10	-47	39
8678	10	-50	24
8678	58	-42	8
8679	-24	14	58
8679	52	12	37
8679	-50	-14	52
8679	-45	-38	52
8680	42	-12	33
8680	63	0	21
8680	27	0	-3
8680	57	0	21
8681	14	-61	57
8681	25	-85	23
8681	1	-78	41
8681	10	-49	54
8681	22	-88	13
8681	1	-69	48
8683	-32	-84	34
8683	-38	34	20
8683	26	52	0
8683	-30	2	54
8683	42	-8	6
8683	-44	-62	48
8684	-9	-84	30
8684	30	-9	63
8684	51	9	-18
8684	3	-18	0
8684	18	36	48
8684	51	30	15
8684	-42	-78	-6
8684	-39	-3	51
8684	-15	-12	-9
8684	42	42	-18
8684	-30	-12	6
8685	-2	18	38
8685	32	-10	12
8685	-46	4	26
8685	4	12	56
8686	57	-27	51
8686	3	21	57
8687	-10	-21	63
8687	-15	-31	48
8688	24	-12	-27
8689	33	-63	-14
8689	14	60	2
8689	-51	-63	30
8689	3	-36	29
8689	-38	-56	54
8689	29	45	32
8690	-48	-68	-4
8690	32	-78	-6
8690	14	-32	32
8690	30	-70	46
8690	-16	-26	6
8690	2	-8	46
8691	-24	36	28
8691	48	-60	44
8691	42	-48	42
8691	-30	-62	-32
8692	-27	-43	40
8692	-24	-94	13
8692	-42	-76	7
8693	28	16	4
8693	-10	-34	46
8693	10	-42	4
8693	-6	-50	48
8693	26	8	4
8693	-4	6	42
8693	-66	-36	12
8694	55	-32	29
8694	-38	-59	-22
8694	-63	-20	27
8694	40	-56	-22
8694	-36	-8	43
8694	14	8	38
8694	32	31	32
8695	48	-74	0
8695	44	-72	-2
8695	-46	-76	6
8696	-5	6	50
8696	-40	4	57
8696	-58	4	12
8696	35	15	9
8696	-35	15	9
8696	-7	19	39
8696	-35	15	9
8696	35	20	28
8696	-19	-8	-15
8696	-5	6	50
8696	-35	20	28
8697	32	16	-8
8697	-36	-16	56
8697	-44	0	30
8697	32	0	50
8698	-30	56	-8
8698	-33	-10	64
8698	-21	-7	16
8698	42	26	31
8698	-51	-1	46
8698	-33	-10	64
8698	-15	-19	10
8698	-30	-4	52
8698	21	5	16
8698	30	17	4
8698	-39	11	10
8698	3	-52	-14
8698	9	20	37
8698	36	50	1
8698	18	-1	13
8698	-35	26	28
8698	-27	14	7
8698	-21	-10	16
8698	36	-7	64
8698	42	-52	43
8698	-30	-4	-5
8698	9	11	43
8698	15	-67	10
8698	-45	-34	46
8698	21	-1	10
8698	39	35	31
8698	-54	-1	43
8698	-27	-55	40
8698	-33	-10	67
8698	-15	-10	-2
8698	-18	-4	16
8698	-45	-34	49
8698	-9	-73	10
8698	-42	5	7
8698	-45	29	37
8698	-18	-10	1
8698	-57	-43	31
8699	46	-62	26
8700	-42	-3	11
8700	-25	51	27
8700	27	49	26
8701	51	10	22
8701	18	-82	-16
8701	12	45	34
8701	59	6	11
8701	-30	-82	-6
8701	-39	22	-24
8701	-39	-10	-20
8701	-27	35	-9
8701	24	-68	48
8701	48	-70	6
8701	-62	-7	-20
8701	-57	-12	6
8701	-12	22	38
8701	9	50	3
8701	-48	21	5
8701	30	-1	-23
8701	-39	35	9
8701	30	-72	26
8701	51	11	-23
8701	65	-28	32
8701	48	-30	-14
8701	24	-67	1
8701	-18	8	-13
8701	-9	-68	-19
8701	-45	13	27
8701	-21	14	-11
8701	-30	11	46
8701	48	-5	-33
8701	-62	-7	-20
8701	59	6	11
8702	-16	-52	-14
8702	40	-24	20
8702	-5	-54	30
8702	-43	31	24
8702	-20	-51	-18
8702	54	-5	-13
8703	-36	-10	48
8704	-6	32	42
8705	64	-47	-17
8705	-65	-24	5
8705	62	-57	-6
8705	-64	-21	-18
8705	67	-21	5
8705	-52	-78	4
8705	64	-48	11
8705	-60	-52	13
8705	-70	-39	-4
8705	67	-15	3
8705	64	-48	11
8705	68	-40	1
8705	51	-74	21
8705	67	-21	5
8705	-65	-24	5
8705	68	-40	1
8705	-60	-44	-2
8705	-63	-36	-15
8705	-70	-39	-4
8705	68	-39	-4
8705	64	-47	-17
8705	68	-31	17
8705	-55	-70	-6
8705	63	-60	9
8705	-57	-50	-20
8705	-57	-50	-20
8705	65	-23	31
8705	-60	-44	-2
8705	65	-27	9
8705	68	-40	1
8705	65	-26	-7
8705	62	-57	-6
8705	63	-60	9
8705	-62	-40	33
8705	-62	-53	-2
8705	-47	-84	12
8705	-47	-84	12
8705	65	-23	31
8705	-54	-70	4
8705	-63	-31	11
8705	-62	-53	-2
8705	65	-26	-7
8705	-64	-39	-17
8705	-62	-53	-2
8705	-65	-31	15
8705	-63	-36	-15
8705	-65	-31	15
8705	-64	-21	-18
8705	-55	-70	-6
