docidx	x	y	z
185	28	-4	56
185	-44	-4	44
185	48	-4	44
185	-48	4	28
185	48	4	28
185	-4	4	48
185	8	0	52
185	-8	-4	60
185	4	8	44
185	-32	-56	56
185	20	-60	68
185	-20	-72	56
185	20	-72	52
185	-12	-64	64
185	-28	-8	52
185	32	-8	56
185	-44	-8	44
185	-4	4	48
185	-28	-56	60
185	20	-60	68
185	-24	-68	60
185	-44	-8	48
185	-32	-56	60
185	-28	-8	52
185	-4	12	32
185	44	-48	36
185	-44	-12	44
185	-8	4	48
185	4	12	32
185	-8	-8	48
185	12	-80	48
186	-38	-60	-22
187	38	38	6
187	37	8	52
187	-39	49	8
187	-32	17	40
187	40	-51	22
187	-47	-50	38
187	12	-48	37
187	-9	-68	32
187	57	-48	-3
187	-20	-34	13
187	-42	24	6
187	-39	-24	48
187	16	32	8
187	-53	-55	32
187	35	3	-45
187	3	-78	-26
187	16	53	-19
188	26	52	30
188	26	52	30
188	26	52	30
188	26	52	30
188	26	52	30
188	26	52	30
188	26	52	30
188	0	16	40
188	0	16	40
188	0	16	40
188	0	16	40
188	0	16	40
188	0	16	40
188	0	16	40
188	-56	-41	30
188	-56	-41	30
188	-56	-41	30
188	-56	-41	30
188	-56	-41	30
188	-56	-41	30
188	-56	-41	30
188	-38	-48	60
188	-38	-48	60
188	-38	-48	60
188	-38	-48	60
188	-38	-48	60
188	-38	-48	60
188	-38	-48	60
188	24	-60	55
188	24	-60	55
188	24	-60	55
188	24	-60	55
188	24	-60	55
188	24	-60	55
188	24	-60	55
188	64	-34	25
188	64	-34	25
188	64	-34	25
188	64	-34	25
188	64	-34	25
188	64	-34	25
188	64	-34	25
188	0	-30	30
188	0	-30	30
188	0	-30	30
188	0	-30	30
188	0	-30	30
188	0	-30	30
188	0	-30	30
188	-56	11	-15
188	-56	11	-15
188	-56	11	-15
188	-56	11	-15
188	-56	11	-15
188	-56	11	-15
188	-56	11	-15
188	52	19	-15
188	52	19	-15
188	52	19	-15
188	52	19	-15
188	52	19	-15
188	52	19	-15
188	52	19	-15
188	3	-17	5
188	3	-17	5
188	3	-17	5
188	3	-17	5
188	3	-17	5
188	3	-17	5
188	3	-17	5
188	-26	-44	65
188	-26	-44	65
188	-26	-44	65
188	-26	-44	65
188	-26	-44	65
188	-26	-44	65
188	-26	-44	65
189	42	-14	56
189	46	-28	52
189	-34	-18	56
189	-36	-30	52
189	36	-26	64
189	38	-32	60
189	-36	-22	60
189	-22	-34	64
189	14	-28	64
189	14	-38	68
189	-10	-32	68
189	-8	-36	68
189	40	-24	56
189	40	-30	56
189	-38	-12	64
189	-38	-34	68
189	34	-24	68
189	26	-30	68
189	8	-38	80
189	16	-40	76
189	-30	-24	64
189	-34	-36	64
189	-20	-30	72
189	-16	-40	72
189	48	-14	56
189	48	-18	52
189	-44	-10	56
189	-44	-24	56
189	36	-20	64
189	38	-28	60
189	16	-12	68
189	-28	-18	68
189	-26	-32	68
189	-20	-22	72
189	-14	-30	72
189	42	-18	60
189	48	-26	60
189	-32	-16	56
189	32	-22	60
189	32	-28	60
189	-28	-18	68
189	10	-24	72
189	18	-38	72
189	24	-28	56
189	-10	-32	68
189	-26	-40	72
189	-24	-26	60
190	-60	-12	16
190	20	36	-12
190	12	-20	64
190	-4	-20	4
190	44	-68	-24
190	16	-76	-28
190	56	-40	16
190	-48	4	36
190	32	16	-16
190	-48	-4	-16
190	44	20	12
190	-12	-40	8
190	28	-52	-32
191	-36	-34	44
191	-38	-20	44
191	-52	-36	48
191	-50	-30	12
191	-26	-6	-4
191	-16	-20	4
191	0	-22	52
191	2	-10	56
191	4	-8	64
191	58	-20	8
191	6	-56	-12
191	16	-56	-20
191	-52	22	-8
191	-30	12	12
191	-52	30	-4
191	30	20	28
191	16	20	64
191	12	30	60
191	-40	-22	52
191	6	-12	64
191	-54	-22	20
191	-14	-20	4
191	-57	8	16
191	-20	-6	-4
191	20	-50	-28
191	18	-70	-24
191	60	-20	40
191	56	-24	24
191	64	6	20
191	0	-72	12
191	4	-68	40
191	18	-92	32
191	-12	40	52
191	2	56	4
191	28	20	60
191	-46	-56	-12
191	-44	-72	-4
191	24	-4	-20
191	28	4	-24
191	30	18	-24
191	-4	-58	16
191	0	-74	48
191	0	-68	40
191	-28	56	24
191	8	-68	-8
191	0	-70	-12
191	36	-84	28
191	34	-88	20
191	44	-72	32
191	0	-46	44
191	-30	-70	48
191	-50	-58	0
191	-10	52	4
191	-38	-18	52
191	-44	-20	60
191	-4	-10	64
191	-54	10	-12
191	-28	12	12
191	-22	4	16
191	62	-42	16
191	30	20	28
191	26	30	24
191	25	-58	20
191	30	-16	4
191	32	-14	20
191	30	-2	8
192	-36	-22	12
192	-36	-22	12
192	-36	-22	12
192	-36	-22	13
192	-29	-22	13
192	-29	-25	13
192	-29	-25	14
192	-45	-19	18
192	-44	-19	18
192	-44	-19	18
192	-44	-19	19
192	-27	-19	19
192	-27	-22	19
192	-27	-22	18
192	-45	-22	21
192	-45	-22	21
192	-45	-22	21
192	-45	-22	22
192	-33	-22	22
192	-33	-22	22
192	-33	-22	14
192	-36	-16	12
192	-42	-16	12
192	-42	-22	12
192	-42	-22	15
192	-30	-22	15
192	-30	-19	15
192	-42	-26	18
192	-43	-26	18
192	-43	-25	18
192	-43	-25	18
192	-30	-25	18
192	-30	-25	18
192	-30	-25	13
192	-42	-22	19
192	-42	-22	19
192	-42	-22	19
192	-42	-22	18
192	-27	-22	18
192	-27	-28	18
192	-27	-28	17
192	-45	-16	15
192	-33	-19	11
192	-42	-20	16
192	-42	-20	16
192	-42	-22	16
192	-42	-22	18
192	-30	-22	18
192	-30	-23	18
192	-30	-23	14
193	37	-47	36
193	48	-46	39
193	-48	-34	44
193	-44	-42	39
193	51	22	-8
193	43	19	2
193	-47	3	32
193	-45	6	29
193	-43	55	14
193	5	30	56
193	3	25	56
193	45	19	-4
193	45	19	-4
193	-31	27	8
193	-34	29	2
193	-11	-66	48
193	-11	-66	48
193	2	-42	24
193	2	-42	24
193	-6	-50	8
193	-2	-44	16
193	2	-25	36
193	2	-24	42
193	22	-66	-16
193	22	-66	-16
193	-36	-66	-24
193	-37	-61	-22
194	30	-63	-13
194	33	-61	-13
194	-29	-64	-7
194	-31	-60	-11
194	25	-83	18
194	28	-49	57
194	-29	-77	19
194	-29	-55	50
195	47	-64	-3
195	43	-65	-16
195	28	-53	-17
196	-18	-48	52
196	-42	-34	14
196	42	-72	2
196	26	-36	46
196	-14	-50	52
196	46	-32	28
196	22	-36	56
196	50	-22	14
196	-60	-18	22
196	52	-2	4
196	32	-6	52
196	-64	-32	16
196	-44	2	8
196	-6	-8	48
196	-50	-16	20
196	-56	-32	16
196	-38	2	6
196	-6	-10	48
196	-14	44	40
196	-56	-32	16
196	18	-26	56
196	36	-26	16
196	42	8	4
196	2	-8	46
196	-46	-30	16
196	-44	8	-4
196	-10	10	36
196	0	-8	60
196	-16	-30	64
196	-14	-10	14
196	16	6	4
196	-48	-6	8
196	14	-10	14
196	54	4	6
196	14	-2	62
197	-10	15	52
197	-8	44	42
197	-50	-12	-7
197	-59	-49	13
197	-46	20	19
197	-46	28	5
197	-8	-54	23
197	44	27	11
197	43	-10	-8
197	18	-79	-20
197	-5	-34	39
197	-4	58	13
197	-25	0	34
197	24	1	37
197	-40	22	15
197	-44	9	19
197	-31	17	17
197	-28	-60	48
197	-45	-40	43
198	-33	18	-39
198	-39	18	-33
198	33	15	-36
198	-24	-12	-18
198	-33	-18	-18
198	30	-21	-18
198	63	-18	-21
198	-27	-39	-21
198	-33	-27	-18
198	33	-27	-15
198	-57	-54	24
198	-54	-69	27
198	42	-66	24
198	24	-81	-42
198	36	-78	-36
198	-30	-72	-30
198	36	63	12
198	-45	21	-30
198	36	24	-36
198	-24	-12	-18
198	27	-15	-21
198	-27	-30	-15
198	-57	-54	24
198	27	-81	-42
198	-48	21	-24
198	-60	-51	21
198	18	-78	-45
198	61	-15	-18
198	42	-66	36
198	-30	-63	-30
199	23	31	26
199	23	31	26
199	23	31	26
199	23	31	26
199	23	31	26
199	23	31	26
199	13	14	15
199	13	14	15
199	13	14	15
199	13	14	15
199	13	14	15
199	13	14	15
200	-36	-20	48
200	-64	0	16
200	-48	-32	20
200	-24	0	8
200	-16	-16	12
200	-36	16	8
200	-40	-40	36
200	-40	-4	16
200	-12	-20	40
200	-32	-60	40
200	-12	-68	36
200	64	-36	36
200	56	4	8
200	56	0	40
200	56	-36	32
200	24	4	8
200	40	0	32
200	40	-40	36
200	44	32	24
200	28	16	4
200	48	-52	52
200	32	40	16
200	44	-40	16
200	28	-68	40
200	36	-64	60
200	0	16	32
200	52	-44	48
200	48	4	28
200	64	12	12
200	-40	-24	52
200	-52	-24	16
200	52	-24	32
201	2	3	7
201	-3	6	7
201	5	6	7
201	12	16	-6
202	-35	6	33
202	-2	52	17
202	-8	35	30
202	-14	9	6
202	4	16	8
202	-14	8	1
202	9	8	2
202	-32	15	5
202	25	16	8
202	-2	-9	16
202	-2	-33	33
202	-5	-49	27
202	1	-35	7
202	-14	-35	7
202	-5	-69	35
202	-38	-67	43
202	34	31	30
202	-38	14	33
202	-32	17	7
202	25	22	15
202	-11	10	15
202	-11	-13	18
202	4	-7	18
202	-11	-56	26
202	10	-58	29
202	-11	-44	12
202	-8	-64	36
202	1	-67	31
202	-38	9	27
202	-8	44	9
202	-8	36	22
202	-11	7	5
202	4	15	3
202	-32	15	1
202	25	19	3
202	-5	-13	4
202	-5	-50	18
202	-14	-38	4
202	-8	-69	30
202	-38	-68	36
202	-23	53	23
202	-5	45	16
202	-8	23	38
202	-40	3	33
202	-32	22	6
202	31	21	4
202	-14	16	8
202	7	16	10
202	-8	-68	40
202	1	-70	32
203	44	-54	-20
203	-44	-54	-20
203	-40	-78	-18
203	32	-44	-10
203	28	-40	-16
203	-26	-42	-14
203	16	-56	16
203	-12	-56	18
203	36	-82	24
203	-32	-86	34
203	-30	6	-26
203	-26	0	-20
203	-14	52	14
203	44	-52	-20
203	30	40	-16
203	8	-36	-18
203	-10	-38	-16
203	34	34	28
203	10	40	48
203	-10	-2	48
203	-8	-78	18
203	-32	0	-30
203	8	20	4
203	8	50	16
203	-32	20	36
203	2	28	-14
204	1	2	3
204	8	12	20
204	1	2	3
205	15	-66	34
205	29	-69	33
205	-33	-72	38
205	-34	-59	37
205	-33	-54	46
205	-19	-72	42
205	16	-66	48
205	-23	-71	50
205	-23	-70	49
205	-11	-63	51
205	-10	-62	50
205	-48	-41	48
205	-45	-34	38
205	-26	-66	33
205	-29	-48	44
205	-30	-45	54
206	3	6	5
206	4	6	6
206	4	4	5
206	4	6	5
206	6	6	4
206	9	6	3
206	19	-73	-12
206	3	6	3
206	4	5	5
206	-14	-72	-10
206	2	8	5
206	6	5	8
206	5	5	4
206	2	5	5
206	2	7	4
206	2	5	5
206	3	7	5
206	1	1	6
206	3	4	5
206	2	3	5
206	-13	-73	-11
206	3	8	5
206	3	5	5
206	4	5	5
206	1	4	8
206	0	1	1
206	0	1	1
206	0	1	1
206	-1	1	1
206	0	1	1
206	-1	1	1
206	-1	1	1
206	0	1	1
206	0	1	1
206	0	1	1
206	0	1	1
206	0	1	1
206	0	1	1
206	0	1	1
207	-44	4	42
207	-22	-2	56
207	-46	32	24
207	-38	44	34
207	-16	10	48
207	-48	-20	-6
207	-64	-44	12
207	52	-36	12
207	58	-54	28
207	56	-20	0
207	-34	-32	12
207	-40	-46	38
207	56	-38	28
207	44	-28	22
207	48	-32	30
207	36	-48	34
207	-50	-22	16
207	30	-26	8
207	16	-2	14
207	-8	-12	12
207	4	-4	2
207	18	-10	10
207	12	-20	-6
207	16	-72	-38
207	-48	8	26
207	-18	-22	60
207	44	0	52
207	54	34	20
207	38	34	20
207	-2	6	54
207	4	0	60
207	-64	-34	0
207	66	-36	-2
207	-64	-44	10
207	-48	-26	4
207	-54	-30	12
207	66	-44	18
207	42	-28	-8
207	46	-46	26
207	2	-24	-22
207	-32	-38	20
207	10	20	42
207	8	2	62
207	40	38	-8
207	10	34	0
207	64	-18	36
207	-12	-78	6
207	-4	-46	-14
207	-16	60	26
207	-46	36	32
207	-42	8	-12
207	60	-18	8
207	-52	-44	-16
207	64	-34	24
207	44	-28	26
207	34	-70	-8
207	-14	-74	22
207	-20	-12	8
207	-6	-10	10
208	-51	-60	-1
209	44	45	9
209	-39	6	24
209	-45	27	9
209	3	30	36
209	3	15	42
209	-51	21	-12
209	-45	27	-12
209	44	45	9
209	-51	21	-3
209	6	18	39
209	9	27	36
209	0	9	57
209	45	21	6
209	30	24	-6
209	39	27	-9
209	44	45	9
209	44	6	9
209	44	6	9
209	44	45	9
209	54	12	21
209	9	8	44
209	-48	27	-12
209	-42	33	-12
209	-9	6	48
209	-48	30	27
209	44	45	9
209	-57	12	30
209	6	6	54
210	9	-75	27
210	33	-66	-51
210	30	-60	-33
210	33	-48	-45
210	-6	-75	-33
210	-33	-54	-39
210	-42	-60	-33
210	15	-99	6
210	-30	-81	30
210	36	-75	33
210	0	-60	48
210	-42	-51	48
210	36	-48	48
210	15	6	0
210	-18	0	-3
210	30	9	51
210	-27	3	51
210	3	12	51
210	-42	30	33
210	33	-66	-51
210	-9	-75	-36
210	6	-87	-3
210	9	-96	9
210	33	-87	9
210	-42	-51	48
210	36	-48	48
210	-18	-66	57
210	12	-63	57
210	0	-60	48
210	15	6	-6
210	-18	0	-3
210	9	-78	-24
210	-6	-75	-33
210	18	-99	3
210	30	-60	48
210	-27	-60	51
210	-6	-75	-33
210	-33	-54	-39
210	30	-57	-33
210	33	-63	-51
210	36	-51	-51
210	-12	-81	-15
210	15	-99	9
210	-30	-81	30
210	33	-72	33
210	-21	-69	51
210	24	-60	60
210	-30	-60	51
210	30	-60	54
210	0	-60	48
210	12	6	0
210	-15	3	-3
210	-27	3	48
210	33	3	51
210	3	12	51
210	-42	30	36
210	-48	-39	51
210	-18	-66	57
210	33	-54	66
210	48	-75	0
210	-48	-75	-6
210	9	-84	0
210	-9	-81	6
210	-6	-93	-6
210	-45	-36	48
210	27	-69	51
210	9	-84	0
210	-9	-84	6
210	-12	-81	-12
211	-20	64	12
211	-4	52	0
211	10	24	-12
211	-48	44	-4
211	38	34	-10
211	-52	30	-10
211	-48	18	-8
211	-38	4	34
211	-16	-28	-8
211	4	-28	34
211	4	-54	18
211	-6	-58	36
211	-42	-58	26
211	-36	-62	56
211	34	-68	40
211	-20	64	6
211	16	56	14
211	-34	54	-4
211	46	48	-14
211	-42	22	36
211	-2	38	20
211	12	22	22
211	-22	22	-16
211	-52	20	20
211	-16	8	20
211	2	-18	24
211	-2	-36	24
211	-42	-38	-4
211	-44	-50	52
211	-44	-64	38
211	36	-64	40
211	44	30	12
211	54	24	2
211	-30	6	-18
211	-26	-8	-24
211	-40	-14	-16
211	-30	-18	-20
211	-44	-22	12
211	66	-28	0
211	64	-42	18
211	-62	-34	18
211	-8	-78	24
211	-24	44	30
211	34	42	36
211	50	4	18
211	-46	0	-2
211	12	-52	-2
211	-50	-56	16
211	4	-54	22
211	26	-64	0
211	36	58	18
211	6	48	-18
211	-4	46	-14
211	-48	30	10
211	60	8	14
211	-36	4	-18
211	-54	-10	-24
211	-44	-38	16
211	30	-84	16
211	42	-86	-6
211	50	0	16
211	-28	14	14
212	-3	47	9
212	0	8	31
212	-6	31	15
212	0	8	37
212	35	6	4
212	35	-6	9
212	32	-8	4
212	-6	-53	26
212	-3	-47	31
212	-20	-50	9
212	52	3	4
212	38	-28	4
212	-38	-8	-13
212	52	0	-13
212	49	0	-18
212	-38	-36	-7
212	20	-33	-7
212	-17	8	-7
212	23	-8	-2
212	55	-17	15
212	43	25	20
212	49	14	31
212	49	17	26
212	49	11	26
212	-43	22	15
212	-32	6	31
212	-40	14	31
212	-43	-67	-7
212	20	-89	-13
212	23	-81	-7
212	-38	-64	-13
212	-35	-67	-7
212	-45	-56	-18
212	-40	-64	-13
212	-14	-67	4
212	-12	-83	-2
212	-19	-64	-2
212	23	-81	-7
212	23	-81	-7
213	-32	-26	54
213	-26	-10	12
213	-28	-24	-4
213	-36	-28	50
213	-46	-30	48
213	-34	-52	44
213	-30	-46	34
213	-26	-58	48
213	-20	-22	44
213	-24	-14	50
213	46	6	26
213	52	0	28
213	26	42	32
213	48	19	23
213	50	19	2
213	45	21	15
214	-2	28	31
214	-11	45	24
214	-18	20	32
214	-12	22	48
214	8	4	44
214	-2	26	16
214	-6	26	12
214	-2	10	44
214	-4	28	-4
215	-36	-51	-11
215	49	-16	-13
215	47	-50	-26
216	-28	-12	56
216	-32	-8	64
216	-32	0	52
216	24	-8	48
216	-48	-12	52
216	-52	-8	48
216	36	-4	44
216	-8	-4	64
216	8	-16	64
216	-12	8	60
216	4	48	-12
216	-28	-76	32
216	-28	-60	56
216	24	-56	56
216	-48	-32	44
216	32	-28	40
216	-28	-56	32
216	-44	-56	32
216	-36	-76	20
216	-12	-72	8
216	-28	-16	52
216	24	-8	48
216	-48	-12	52
216	4	52	-8
216	-16	40	52
216	4	56	32
216	-28	-60	48
216	24	-48	24
216	-44	-56	28
216	-12	-72	8
216	12	-72	8
216	28	-60	4
216	-32	0	52
216	20	0	56
216	-12	8	56
216	12	8	56
216	-12	-64	64
216	12	-64	64
216	-28	-60	56
216	20	-56	56
216	24	-44	40
216	-28	-64	28
216	28	-68	40
216	52	-16	36
216	44	-28	40
216	-36	-48	48
216	28	-48	48
216	-40	-52	56
216	-48	-36	44
216	32	-52	28
216	28	-72	32
216	24	-72	36
216	-28	-76	20
216	-44	-72	16
216	-24	-12	24
216	-28	0	24
216	24	-48	24
216	28	-60	4
217	-47	-18	8
217	50	-11	5
217	-51	-13	2
217	51	1	-2
217	62	-37	2
217	-47	-18	9
217	40	-23	9
217	-44	3	14
217	50	10	-6
218	51	-27	-9
218	18	-7	37
218	53	16	17
218	4	10	4
218	17	-9	-15
218	16	-15	9
218	8	-27	1
218	34	-69	21
218	49	-45	-11
218	18	-15	37
218	36	41	24
218	6	-92	16
218	2	51	7
218	32	-64	-34
218	32	-47	-19
218	-4	-37	-18
218	-10	-9	2
218	-7	-82	-2
218	-15	4	5
218	-13	-17	1
218	-32	-53	11
218	-1	-41	40
218	-23	-66	-33
218	-20	-54	-14
218	9	-13	39
218	5	23	20
218	13	-2	4
218	22	8	-20
218	23	-72	-21
218	45	-50	-29
218	-26	29	-7
218	-32	20	7
218	-5	-47	29
218	-26	-43	-5
218	-6	47	35
218	-26	15	-18
218	-35	-9	-24
218	-10	-30	50
218	-9	-25	-11
218	-34	-11	33
218	-12	-56	-15
218	-40	-44	-25
218	-36	-62	-34
219	-44	-28	52
219	-36	-24	60
219	-64	-36	36
219	-56	-40	52
219	-56	4	36
219	-4	-8	56
219	44	-44	44
219	52	-40	52
219	-40	-24	52
219	-52	-44	52
219	44	-48	44
219	-44	-28	52
219	-36	-20	60
219	-60	-40	44
219	-52	-44	56
219	-56	4	36
219	48	-60	44
219	-52	-24	48
219	-36	-24	60
219	-60	4	36
219	-4	-4	56
219	-4	0	44
219	-64	-36	36
219	-52	-20	48
219	-4	-4	56
219	0	-4	48
219	-64	-36	32
219	-48	-24	48
219	-36	-20	64
219	-60	8	32
220	42	-68	6
220	-46	-68	6
220	40	-66	6
220	-44	-68	6
220	6	-94	12
220	-22	-84	24
220	-20	-84	18
220	20	-84	18
220	16	-86	8
220	-18	-90	4
220	22	-78	26
220	24	-78	26
220	22	-76	26
220	20	-74	28
220	20	-74	28
220	22	-74	28
220	14	-92	0
220	-22	-74	-10
220	20	-70	-4
220	-20	-74	-6
220	10	-88	4
220	-16	-90	-2
220	22	-64	-8
220	-26	-74	-14
220	44	-62	-12
220	28	-44	-12
220	-38	-52	-12
220	-28	-14	-22
220	24	-46	-10
220	-32	-86	2
220	28	-84	0
220	-46	-14	-6
220	42	-56	14
220	54	-44	10
220	-60	-12	-12
220	-50	12	-26
220	44	-68	10
220	-46	-74	10
220	46	-66	10
220	22	-78	30
220	-22	-78	30
220	24	-78	30
220	-24	-78	30
220	-38	-66	-16
220	-6	-78	-20
221	7	7	40
221	-28	-4	52
221	4	24	48
221	20	-72	20
221	52	-64	12
221	19	37	19
222	-48	-76	12
222	54	-70	-6
222	-50	-24	54
222	44	-28	56
222	-28	-34	64
222	46	-34	58
222	-26	-62	58
222	20	-80	46
222	-60	-16	10
222	58	-14	16
222	-40	-50	56
222	38	-34	44
222	-32	-2	58
222	56	-6	38
222	-54	-44	10
222	60	-24	2
223	-50	30	23
223	42	30	28
223	-36	20	-2
223	34	22	2
223	-8	20	42
223	3	26	46
223	4	14	50
223	-44	16	30
223	48	14	28
223	41	12	40
223	-38	2	30
223	-46	4	30
223	32	12	54
223	-44	-46	46
223	-34	-52	44
223	34	-46	44
223	-30	-64	48
223	-14	-74	56
223	30	-56	52
223	16	-76	44
223	-26	-68	34
223	-26	-86	30
223	31	-66	28
223	35	-74	24
223	-8	-22	10
223	6	-16	10
223	10	-10	4
223	8	-10	8
223	-16	14	4
223	12	12	3
223	-12	52	10
223	0	-6	40
223	-10	-12	44
223	-32	-24	60
223	-38	-32	58
223	-30	-16	62
223	-34	-28	58
223	-64	-38	32
223	62	-28	26
223	50	-28	20
223	-26	-10	6
223	28	-12	4
223	-36	14	26
223	20	-11	50
223	-24	-68	44
223	-28	-60	50
223	40	-64	14
223	-26	-10	4
223	8	-48	26
223	48	36	22
223	38	16	42
223	8	-46	28
223	-42	-64	40
223	26	-6	54
223	-50	-6	42
223	24	-6	54
223	-28	-58	50
223	8	-46	28
223	4	-32	38
223	42	-48	30
223	62	-40	34
223	-34	22	0
223	32	24	4
223	18	-56	52
223	36	-74	24
223	28	-72	36
223	-8	8	4
223	-10	-18	12
223	6	-14	4
224	-42	-2	32
224	40	34	20
224	48	26	28
224	-28	-70	36
224	44	-50	48
224	16	-46	-16
224	24	-62	-24
224	44	16	36
224	10	-72	-16
224	42	20	36
224	52	-52	16
225	38	16	34
225	-35	20	32
225	-46	4	26
225	-60	-30	12
225	-38	18	32
225	34	30	32
225	-36	26	35
225	30	50	8
225	-34	48	10
225	-43	4	24
225	40	21	11
225	-37	18	11
225	30	-10	55
225	-35	-5	50
225	37	-59	46
225	-30	-65	42
225	40	-38	38
225	-35	-35	40
225	55	-35	10
225	-50	-26	12
225	3	25	36
225	-35	-20	49
225	-40	22	35
225	0	20	31
225	34	32	35
225	-34	-65	44
225	-38	-22	48
226	-3	-53	9
226	26	-72	-13
226	-40	19	4
226	3	3	48
226	-46	6	26
226	-49	-64	15
226	-40	-3	48
226	-40	3	31
226	43	11	-2
226	-20	-11	53
226	26	-36	-13
226	-32	-56	-7
226	20	-61	4
226	43	-6	-7
226	-52	-14	9
226	-52	-28	20
226	-46	8	-7
226	-52	-47	9
226	38	19	4
226	-29	-19	-13
226	-6	-50	26
226	9	-72	31
226	35	17	48
226	-43	-19	42
226	6	0	4
226	-32	-64	-7
226	35	-75	-13
226	-29	-81	-13
226	17	-81	-7
226	3	3	48
226	-46	11	31
226	-40	-67	-2
226	46	-31	-2
226	-32	-83	-2
226	35	-83	-2
226	3	-78	26
226	0	-61	20
226	6	-47	42
226	-49	-3	9
226	14	-69	-13
226	-49	8	26
226	32	-58	-18
226	6	-69	31
226	3	-56	26
226	0	6	48
226	-6	-50	4
226	3	-53	26
226	-3	-42	4
226	26	-69	-13
226	-35	-53	-7
226	-43	-58	15
226	26	-86	-2
226	40	-67	-13
226	20	-72	-7
226	-23	-75	-7
226	-17	-86	-13
226	23	-75	-13
227	-7	-69	30
227	-43	-63	42
227	-37	-69	33
227	10	-66	30
227	-7	-45	30
227	-4	-33	33
227	37	-69	36
227	-25	24	45
227	37	48	9
227	-22	60	9
227	34	-21	48
227	-10	36	30
227	40	-51	54
227	34	-69	-36
227	-31	9	54
227	-13	-12	18
227	-19	-39	3
227	25	-33	-24
227	-13	48	-12
227	-7	-48	-21
227	7	6	48
227	46	27	18
227	-10	-66	30
227	10	-66	30
227	-25	57	12
227	40	-57	36
227	-46	-63	36
227	-25	51	-3
227	16	60	12
227	1	-27	33
227	-25	36	45
227	37	24	36
227	31	9	48
227	-7	51	6
227	7	-45	15
227	31	42	9
227	-28	15	36
227	22	27	42
227	25	-39	3
227	-31	-48	-3
227	52	-18	6
227	37	-57	9
227	10	18	-3
227	37	-69	3
227	52	-12	-27
227	-61	-9	9
227	-37	30	-9
227	-46	24	18
227	-46	6	21
227	-46	33	3
227	-4	15	54
227	43	27	15
227	34	30	-6
227	34	21	9
227	46	12	21
227	-46	-51	0
227	-34	-48	-21
228	27	-48	66
228	-57	-6	-9
228	33	-15	42
228	-24	-30	-18
228	-45	30	0
228	9	15	51
228	-57	24	6
228	-33	57	15
228	39	21	18
228	-24	-99	6
228	-48	-60	39
228	-9	-3	9
228	45	-60	39
228	-39	-12	48
228	-18	-84	-21
228	-6	-72	27
228	-51	-9	51
228	-6	-69	27
228	-48	-54	51
228	-9	-15	45
228	9	33	27
228	39	27	-6
228	-30	57	18
228	-9	6	0
228	-30	18	-9
228	-45	12	30
228	6	18	51
228	12	-72	9
228	-27	-90	9
228	-36	-66	0
228	6	-57	42
229	-46	-75	-2
229	43	-69	-2
229	46	-67	-7
229	32	-69	-13
229	52	-36	9
229	49	8	20
229	-38	-67	-13
229	-40	6	26
229	-38	-78	4
229	-46	6	31
229	29	-86	4
229	64	-33	4
229	-58	-44	15
229	-23	-64	-13
229	52	17	26
229	38	3	31
229	23	-89	-7
229	35	-61	37
229	46	3	26
229	-49	-44	20
229	-46	-69	-7
229	-20	-89	4
229	-12	-75	-13
229	-55	-44	9
229	55	-58	-2
229	-52	-53	4
229	-20	-69	42
229	40	28	4
229	-3	11	42
229	-38	-53	-18
229	-9	-67	4
229	-9	-67	-2
229	12	-69	-2
229	3	-61	9
229	-32	-44	4
229	29	-39	-2
229	-32	-69	-18
229	46	-69	-7
229	-43	-69	-2
229	-46	-72	-2
229	-46	-69	4
229	-46	-67	-7
229	52	-36	9
229	46	-61	4
229	52	-39	4
229	-12	-78	4
229	-20	-69	-2
229	-12	-64	9
229	12	-78	20
229	-40	-61	-13
229	-43	8	26
229	-49	8	31
229	58	-33	9
229	-26	-69	42
229	29	-75	-13
229	-12	-78	-13
229	52	6	20
229	58	-53	-2
229	-6	-69	4
229	43	-61	4
229	3	-78	-2
229	58	-19	-7
229	-55	-19	-2
229	61	-25	-2
229	-61	-39	9
229	-3	-86	4
229	-55	-33	4
229	-55	-33	4
229	-38	-75	4
229	-35	-69	9
229	43	-61	-7
229	46	-53	-2
229	35	-78	-2
229	-46	-64	-13
229	61	-17	15
229	32	-78	4
229	46	-56	-13
229	49	-53	4
229	40	44	15
229	32	-81	9
229	-40	-64	9
229	-38	-44	-13
229	-29	-78	20
230	37	-32	61
230	29	-35	60
230	28	-21	58
230	38	-5	7
230	-37	-5	9
231	-22	-12	50
231	-2	-4	54
231	-52	-2	30
232	0	4	50
232	-49	-11	37
232	-49	16	3
232	47	17	1
232	-41	2	27
232	36	33	13
232	-28	22	9
232	34	17	20
232	0	18	36
232	-21	-67	-23
232	39	-68	-22
232	-27	-58	43
232	47	10	27
232	-21	-90	-11
232	23	-94	-8
232	-57	2	17
232	42	-11	36
232	6	-11	16
232	-53	-21	10
232	-38	-32	11
232	47	-23	6
232	0	-54	-8
232	0	5	49
232	-37	13	24
232	-42	14	5
232	-32	-6	42
232	40	21	5
232	34	17	20
232	-14	-5	16
233	30	66	4
233	-28	60	24
233	14	56	-10
233	-36	40	4
233	-30	58	-4
234	-36	52	12
234	-36	52	-4
234	-56	-56	44
234	-44	20	-12
234	8	32	32
234	-60	8	20
234	-56	0	32
234	20	-60	-28
234	-40	-40	48
234	-44	32	20
234	-52	28	0
234	-4	8	48
234	-28	28	-8
