docidx	widx
4870	985
4870	5413
4870	2760
4870	1095
4871	3554
4871	3675
4871	5533
4871	5872
4871	60
4871	3675
4871	838
4871	3555
4871	5060
4871	6333
4871	3416
4871	3416
4872	2454
4872	951
4872	6150
4872	6158
4872	5967
4872	491
4872	4295
4872	2664
4872	6498
4873	2106
4873	843
4873	4739
4873	3866
4873	3551
4873	5447
4873	3933
4873	4897
4873	1528
4873	6059
4873	2106
4874	2672
4874	464
4874	4667
4874	3438
4874	4800
4874	3066
4874	713
4874	314
4874	2195
4874	4800
4874	3860
4875	1321
4875	3452
4875	2012
4875	3641
4875	5477
4875	128
4875	4336
4875	5017
4876	5623
4876	4097
4876	5623
4876	3016
4877	2694
4877	6615
4877	6615
4878	6027
4878	4659
4878	5560
4878	1111
4878	3860
4878	5902
4878	3903
4878	1858
4878	3367
4878	2017
4879	106
4879	5387
4879	1995
4879	698
4879	1995
4879	5900
4880	4525
4880	5845
4880	2454
4880	4883
4880	3936
4880	3903
4880	3203
4880	6180
4880	2802
4880	2415
4880	4215
4880	5859
4881	1936
4881	3468
4881	3601
4881	3364
4881	1448
4881	5692
4881	668
4882	5940
4882	1606
4882	5820
4882	1695
4882	1695
4882	5696
4882	2452
4883	3176
4883	5273
4883	4638
4883	2932
4883	5253
4883	2535
4883	636
4883	2931
4883	1540
4884	5249
4884	1655
4884	4664
4884	4640
4884	5249
4884	5249
4884	3708
4884	1336
4885	1141
4885	4976
4885	2970
4885	843
4885	3780
4885	2837
4886	1528
4886	1219
4886	5986
4886	1517
4886	1517
4886	5463
4887	3333
4887	3488
4887	4935
4887	5463
4887	1122
4887	3734
4887	3576
4887	3488
4887	6727
4887	3576
4887	5156
4888	6423
4888	3546
4888	3873
4888	4569
4888	2283
4888	5714
4888	2566
4888	5341
4888	1517
4888	5342
4889	1540
4889	613
4889	58
4889	217
4889	58
4889	2079
4889	5516
4889	2594
4890	6720
4890	1421
4890	4311
4890	2182
4890	2182
4890	3693
4890	4351
4891	4723
4891	5845
4891	4873
4891	390
4891	6549
4891	4057
4891	3670
4892	5460
4892	5702
4892	6253
4892	2686
4892	5137
4892	1665
4892	1256
4893	3876
4893	67
4893	5178
4893	1929
4893	3553
4893	3876
4893	923
4894	4487
4894	3860
4894	3860
4894	4487
4894	6136
4894	2413
4894	2413
4894	5751
4894	653
4895	5507
4895	3860
4895	5507
4895	2153
4895	827
4895	4402
4895	2063
4895	1665
4895	4399
4896	5393
4896	14
4896	3144
4896	4296
4896	3860
4896	4296
4896	3860
4896	4454
4896	4296
4896	4297
4897	1707
4897	5527
4897	6095
4897	3776
4897	3750
4897	5619
4897	5664
4898	3784
4898	1372
4898	3670
4898	5387
4898	1559
4898	1438
4898	6729
4898	5788
4898	3472
4898	5923
4899	491
4899	3465
4899	2285
4899	5669
4899	5249
4899	5669
4899	2555
4899	227
4899	2285
4899	2960
4899	5666
4899	2464
4900	3501
4900	4668
4900	1676
4900	6312
4900	1986
4900	2566
4900	1985
4900	2218
4900	3797
4901	110
4901	5445
4901	1170
4901	3664
4902	2219
4902	2489
4902	618
4902	161
4902	217
4902	6493
4902	3700
4902	6493
4902	3672
4902	3774
4902	3700
4902	3578
4902	6652
4902	2304
4902	3554
4903	5194
4903	1517
4903	2183
4903	3642
4903	1979
4903	5004
4903	5461
4903	5112
4904	5349
4904	1437
4904	5546
4904	5546
4904	3582
4904	3079
4904	2200
4904	3578
4904	3582
4904	1559
4904	5349
4905	66
4905	3140
4905	6509
4905	999
4905	526
4905	526
4905	66
4905	6744
4905	66
4906	6140
4906	2596
4906	6140
4906	6140
4906	6140
4906	1717
4907	4876
4907	2178
4907	3258
4907	5253
4907	2329
4907	3255
4907	2550
4907	1492
4907	2623
4907	6360
4907	145
4907	5811
4908	78
4908	1757
4908	6641
4908	2673
4908	4772
4908	6254
4908	78
4908	5249
4908	4221
4908	4239
4909	1599
4909	5461
4909	5461
4909	6256
4909	4268
4909	5461
4909	1369
4909	4430
4910	6029
4910	3448
4910	5523
4910	4651
4910	4977
4910	458
4910	6029
4910	4977
4910	811
4910	3463
4911	3486
4911	1858
4911	5489
4911	61
4911	851
4911	5644
4911	919
4911	2558
4912	459
4912	1595
4912	5090
4912	2122
4912	5157
4912	4931
4912	2880
4912	6262
4913	713
4913	4894
4913	2535
4913	5249
4913	6688
4913	217
4913	6405
4913	2489
4913	4125
4913	2468
4913	4304
4913	4259
4913	3598
4913	4554
4913	1841
4913	2535
4914	316
4914	6753
4914	5992
4914	396
4914	5604
4914	3448
4914	999
4914	3604
4914	2200
4914	1095
4914	4381
4915	4779
4915	4502
4915	5664
4915	1985
4916	1546
4916	1288
4916	5028
4916	5461
4916	5461
4916	332
4917	4379
4917	211
4917	4379
4917	1213
4917	6688
4917	3983
4917	4379
4918	3065
4918	6020
4918	1061
4918	1421
4918	2622
4918	6020
4918	6023
4918	2622
4919	2299
4919	886
4919	4641
4919	702
4919	4113
4919	2613
4919	3267
4920	1115
4920	6490
4920	2292
4920	6719
4920	217
4920	1115
4920	2304
4920	2585
4920	3554
4920	6521
4920	843
4920	3554
4921	2241
4921	1540
4921	1836
4921	1517
4922	5380
4922	2923
4922	4932
4922	2917
4922	2917
4922	562
4922	1425
4922	5459
4922	1425
4923	6013
4923	5461
4923	3860
4923	4655
4923	4960
4923	2363
4923	1991
4923	209
4923	209
4923	2350
4923	824
4924	1111
4924	2060
4924	1915
4924	5374
4924	552
4924	309
4924	5988
4924	1721
4925	4612
4925	5249
4925	4152
4925	4098
4925	517
4925	5249
4925	1231
4926	3888
4926	6568
4926	513
4926	2073
4927	79
4927	3131
4927	4926
4927	1243
4927	6163
4927	4745
4927	2258
4927	2079
4927	5379
4927	1243
4927	5610
4927	3134
4928	1421
4928	5328
4928	1919
4928	5328
4928	5737
4928	2235
4928	5737
4928	1421
4929	6024
4929	4513
4929	1338
4929	3472
4929	6515
4930	1835
4930	6305
4930	5275
4930	4445
4930	5275
4930	5275
4930	109
4930	4211
4930	2552
4930	3507
4931	5387
4931	6509
4931	2246
4931	838
4931	2657
4931	5275
4931	2820
4932	2688
4932	2033
4932	5855
4932	1185
4932	3482
4932	676
4932	3578
4932	75
4932	5855
4932	676
4932	4667
4932	2688
4933	4572
4933	1115
4933	3700
4933	1115
4933	2168
4933	4081
4933	5275
4933	574
4933	1985
4933	6514
4933	5189
4933	1115
4933	218
4934	3801
4934	3895
4934	3100
4934	5093
4934	3730
4934	6497
4934	5177
4935	258
4935	5463
4935	824
4935	239
4935	1430
4935	6302
4935	829
4935	3601
4935	257
4936	2285
4936	5628
4936	6437
4936	4502
4936	5628
4936	3177
4936	11
4936	4502
4936	5457
4936	369
4936	5458
4936	6226
4936	490
4937	1329
4937	3306
4937	2574
4937	1329
4937	526
4937	6720
4937	2644
4937	6053
4937	1832
4938	5461
4938	5664
4938	5461
4938	6254
4938	4296
4938	2552
4938	5664
4938	2117
4938	2117
4939	5505
4939	3487
4939	1424
4939	4160
4939	5326
4939	4614
4939	6495
4939	6495
4939	5326
4939	1625
4940	3002
4940	4827
4940	3574
4940	2214
4940	189
4940	4716
4940	5889
4941	2012
4941	3309
4941	6720
4941	5459
4941	1462
4941	453
4941	3670
4941	56
4941	5228
4941	5627
4941	5628
4941	5004
4941	2688
4941	2908
4941	5005
4941	3287
4941	4996
4942	155
4942	2474
4942	3798
4942	3356
4942	3108
4942	5843
4943	3683
4943	3687
4943	3684
4943	4139
4943	3687
4943	3687
4943	3750
4943	5595
4943	1898
4944	6024
4944	266
4944	6024
4944	6024
4944	97
4944	138
4944	3301
4944	2033
4944	1295
4944	5718
4944	5805
4945	3155
4945	3670
4945	3286
4945	1934
4945	5090
4945	2009
4945	3287
4945	2012
4945	5088
4945	5614
4945	2012
4945	4771
4946	3796
4946	2100
4946	3978
4946	2100
4946	294
4946	5789
4946	4502
4946	5972
4947	1102
4947	4209
4947	6141
4947	5923
4947	1089
4947	1344
4947	6141
4947	2532
4947	5706
4948	158
4948	3249
4948	5461
4948	1072
4948	2552
4948	1157
4948	5781
4948	6569
4948	5238
4948	1619
4949	2875
4949	2304
4949	107
4949	465
4949	6505
4949	5275
4950	1413
4950	1985
4950	4300
4950	6433
4950	2156
4950	562
4950	6593
4950	1146
4950	1413
4951	3853
4951	6346
4951	32
4951	4078
4951	5366
4951	3173
4951	6665
4951	3072
4951	1662
4951	3832
4951	3467
4952	6081
4952	713
4952	1602
4952	1596
4952	75
4952	4138
4952	2880
4952	2921
4952	6511
4953	1329
4953	4953
4953	6511
4953	3367
4953	3486
4953	4904
4953	6752
4953	3959
4954	1889
4954	1627
4954	2207
4954	1489
4954	3880
4954	2719
4954	3850
4954	5804
4954	3850
4954	1227
4954	3582
4954	6513
4955	5923
4955	4682
4955	997
4955	5249
4955	5440
4956	2347
4956	4867
4956	2150
4956	5387
4956	2347
4956	5387
4956	4259
4956	2048
4957	1905
4957	320
4957	2913
4957	2913
4957	1891
4957	1902
4957	2327
4957	3835
4957	6513
4957	539
4958	4915
4958	123
4958	1748
4958	491
4958	123
4959	843
4959	3850
4959	4366
4959	634
4959	4366
4959	3850
4959	3262
4960	3191
4960	4170
4960	1102
4960	6593
4960	1470
4961	6103
4961	4745
4961	5768
4961	2241
4961	1981
4961	6069
4962	2638
4962	1508
4962	4647
4962	1895
4962	5507
4962	2345
4962	5521
4963	3448
4963	5599
4963	398
4963	3448
4963	6727
4963	3460
4964	4742
4964	3281
4964	4500
4964	5735
4964	3356
4964	3354
4964	3350
4964	4336
4965	370
4965	284
4965	2319
4965	4732
4965	5891
4965	106
4965	289
4965	289
4966	3670
4966	4654
4966	2012
4966	6597
4966	6597
4966	2012
4966	5174
4966	6134
4966	5997
4966	5174
4966	6597
4966	6597
4966	5174
4966	465
4966	6535
4966	6720
4966	6539
4966	2136
4967	3486
4967	491
4967	1517
4967	3861
4967	2278
4967	4156
4967	6637
4967	2278
4967	5715
4967	5342
4967	4765
4967	1527
4967	1918
4968	6715
4968	1182
4968	1541
4968	690
4968	6715
4968	491
4968	6065
4968	3204
4968	4075
4969	3722
4969	871
4969	2613
4969	3242
4969	3066
4969	6706
4969	5447
4970	5387
4970	5845
4970	6080
4970	6260
4970	5144
4970	555
4970	5706
4970	4569
4971	3670
4971	232
4971	5613
4971	155
4971	307
4971	5613
4971	6727
4972	3594
4972	5421
4972	3597
4972	5913
4972	3597
4972	2511
4973	4550
4973	1990
4973	4550
4973	2250
4973	4551
4973	4203
4973	4551
4973	4965
4974	4378
4974	5204
4974	78
4974	1623
4974	1331
4975	4154
4975	5889
4975	5928
4975	1026
4975	5988
4976	2550
4976	3508
4976	4429
4976	4429
4976	5518
4976	3960
4977	5199
4977	5463
4977	269
4977	1753
4977	1752
4977	829
4977	1292
4977	523
4977	2763
4977	2141
4977	3897
4977	526
4977	2232
4978	3084
4978	5627
4978	1552
4978	2971
4978	3079
4978	4107
4978	5627
4978	5740
4978	1583
4978	4492
4978	2939
4979	2012
4979	2078
4979	3670
4979	2289
4979	1212
4979	5604
4980	1370
4980	1865
4980	656
4980	3883
4981	158
4981	4450
4981	483
4981	5224
4981	827
4981	3399
4981	3780
4981	4996
4982	1421
4982	1009
4982	2004
4982	3856
4982	4959
4982	2985
4982	6506
4982	827
4982	5253
4983	3354
4983	3002
4983	1227
4983	5726
4983	5726
4983	1717
4983	4399
4983	2019
4983	1775
4983	5925
4984	5458
4984	1584
4984	491
4984	4402
4984	3550
4984	3357
4984	5628
4985	4825
4985	5804
4985	5456
4985	526
4985	1673
4985	4720
4985	6641
4986	1319
4986	3860
4986	1913
4986	1913
4986	5695
4986	5192
4987	2191
4987	3060
4987	1121
4987	6593
4987	841
4987	3746
4987	1571
4987	3144
4987	491
4987	3746
4988	5610
4988	2403
4988	3860
4988	3860
4989	987
4989	2880
4989	4180
4989	4762
4989	2772
4989	6333
4989	2990
4990	5224
4990	3287
4990	4160
4990	3191
4990	1424
4990	1424
4990	4996
4990	6580
4990	5224
4990	3235
4990	5947
4990	2212
4990	3235
4990	4996
4990	5224
4991	6503
4991	4259
4991	5240
4991	5152
4991	6505
4991	1540
4991	4985
4991	6503
4991	1540
4991	2401
4991	1539
4991	3948
4991	6505
4992	2990
4992	4471
4992	426
4992	2557
4992	1329
4992	5845
4992	4399
4992	4738
4992	2760
4992	4471
4993	4434
4993	6403
4993	4698
4993	2200
4993	4297
4993	4433
4993	2150
4993	5860
4993	5608
4994	1771
4994	243
4994	1411
4994	75
4994	5453
4994	6021
4994	77
4995	6008
4995	1673
4995	2487
4995	5664
4995	5675
4995	20
4996	3079
4996	6510
4996	1168
4996	6510
4996	5849
4996	5157
4996	5849
4997	4502
4997	3954
4997	5275
4997	1985
4997	1369
4997	1981
4997	4600
4997	1783
4997	1875
4997	1981
4997	4113
4997	4862
4997	5275
4997	4972
4998	720
4998	6077
4998	3302
4998	6242
4998	1071
4998	6086
4998	5804
4998	6242
4999	4758
4999	5533
4999	2369
4999	3722
4999	2369
4999	8
4999	3555
4999	6593
4999	5896
4999	222
5000	6020
5000	1868
5000	6715
5000	5387
5000	4097
5000	6715
5000	4985
5001	5463
5001	3441
5001	2201
5001	5943
5001	5144
5001	473
5002	2289
5002	4097
5002	5861
5002	4502
5002	908
5002	305
5002	4641
5002	2706
5003	3670
5003	4996
5003	3286
5003	1985
5003	5380
5003	5380
5003	1985
5003	5380
5003	1981
5004	1489
5004	1489
5004	3324
5004	491
5004	5331
5004	1990
5005	5056
5005	5187
5005	4627
5005	574
5005	1369
5005	3382
5005	5608
5005	5056
5006	3077
5006	4513
5006	3860
5006	1851
5007	3384
5007	2953
5007	1865
5007	68
5007	3860
5007	5619
5007	5136
5008	1736
5008	4300
5008	2123
5008	453
5008	3775
5008	5022
5008	6264
5008	5864
5008	6264
5009	5935
5009	1430
5009	1427
5009	5461
5009	5461
5010	2535
5010	6371
5010	3676
5010	75
5011	3164
5011	4113
5011	4114
5011	1625
5011	4146
5011	4114
5012	912
5012	3457
5012	948
5012	4512
5013	5664
5013	5784
5013	2240
5013	2732
5013	3550
5013	6593
5013	5106
5014	526
5014	3860
5014	101
5014	634
5014	6611
5014	3049
5014	50
5014	4186
5014	142
5014	6001
5014	3860
5014	1715
5015	3780
5015	5923
5015	3670
5015	526
5015	526
5015	5141
5015	5491
5015	5491
5015	6632
5015	526
5015	6633
5015	458
5015	603
5015	5141
5016	1169
5016	1481
5016	2103
5016	2551
5016	3510
5017	2319
5017	97
5017	3059
5017	1404
5017	6362
5017	97
5017	2283
5017	4263
5017	2285
5018	3508
5018	4337
5018	2552
5018	87
5018	6466
5018	3693
5018	87
5018	6150
5019	6412
5019	2285
5019	2913
5019	3951
5019	4061
5019	2223
5019	6065
5019	5333
5019	4062
5020	5040
5020	1326
5020	3246
5020	3079
5020	2564
5020	4872
5020	975
5020	198
5021	132
5021	5714
5021	1461
5021	3614
5021	1212
5021	4408
5021	4915
5022	4330
5022	5085
5022	1384
5022	1384
5022	1308
5022	6352
5022	3860
5023	5463
5023	1404
5023	1652
5023	2292
5023	1085
5023	5929
5023	2009
5023	491
5023	1985
5023	574
5023	75
5023	712
5023	5369
5023	5664
5024	338
5024	5935
5024	5909
5024	338
5024	4960
5024	6255
5024	526
5025	2032
5025	4063
5025	5157
5025	6697
5025	5582
5025	1141
5025	3545
5025	6697
5025	5438
5025	4508
5025	957
5026	3384
5026	5508
5026	3441
5026	2006
5026	4988
5027	97
5027	6330
5027	3279
5027	3448
5027	3534
5027	6515
5027	3534
5027	97
5027	5504
5027	401
5027	6330
5028	5715
5028	2278
5028	464
5028	491
5028	5557
5028	5557
5028	5557
5028	5457
5028	1421
5029	1206
5029	6729
5029	6535
5029	3722
5029	3446
5029	3576
5030	5681
5030	75
5030	75
5030	5140
5030	3120
5030	3547
5030	1336
5031	3860
5031	2854
5031	3917
5031	5092
5031	5804
5031	4378
5031	2659
5031	4378
5032	6214
5032	3888
5032	1606
5032	2312
5032	3888
5033	3860
5033	1168
5033	3813
5033	5194
5033	1070
5033	5224
5034	6254
5034	1985
5034	1985
5034	2268
5034	5155
5034	3684
5035	4112
5035	4336
5035	3676
5035	2570
5035	2484
5035	5083
5035	5595
5035	5224
5036	1825
5036	1985
5036	496
5036	4972
5036	3629
5036	562
5036	3180
5036	562
5036	1985
5037	465
5037	3389
5037	465
5037	465
5038	3028
5038	5664
5038	3629
5038	6727
5038	4462
5039	681
5039	4722
5039	681
5039	588
5039	681
5039	93
5039	6254
5040	6195
5040	6195
5040	526
5040	5977
5040	3478
5040	6195
5040	5521
5040	2487
5040	923
5040	6155
5040	6272
5041	78
5041	3337
5041	78
5041	2182
5041	78
5042	6199
5042	990
5042	923
5042	5491
5042	4296
5042	2142
5042	6199
5043	4830
5043	5759
5043	3079
5043	628
5043	4097
5043	5524
5043	3026
5044	6593
5044	3860
5044	793
5044	5491
5044	2213
5044	2214
5044	5702
5044	526
5044	6454
5045	4482
5045	2079
5045	138
5045	2085
5045	2322
5045	95
5045	95
5045	2086
5045	2093
5045	3920
5045	1954
5045	5469
5046	3880
5046	3111
5046	1663
5046	2063
5046	4360
5046	6615
5046	5221
5046	4050
5047	977
5047	1811
5047	465
5047	1811
5047	1077
5047	1811
5047	1811
5047	659
5048	3447
5048	5050
5048	6475
5048	6475
5048	1858
5048	1066
5048	455
5049	5158
5049	4154
5049	4985
5049	4154
5049	2748
5050	5275
5050	2772
5050	6547
5050	21
5050	3510
5050	485
5050	2880
5050	6296
5050	2535
5050	913
5050	2241
5050	6700
5051	157
5051	5070
5051	4916
5051	1861
5051	6470
5051	3007
5051	2613
5051	5987
5051	6717
5051	60
5051	2613
5052	402
5052	4977
5052	6569
5052	6150
5052	5088
5052	1145
5052	6424
5052	5328
5053	2938
5053	2689
5053	5829
5053	1539
5053	1048
5053	3350
5053	434
5053	428
5053	3350
5053	4622
5053	3460
5053	3356
5053	6497
5053	2880
5054	2195
5054	6397
5054	3005
5054	2430
5054	3384
5054	115
5054	3384
5054	5196
5055	1305
5055	5495
5055	5463
5055	5493
5055	5494
5055	4096
5055	5084
5055	6731
5055	1085
5056	6705
5056	1484
5056	5514
5056	6269
5056	5378
5056	3828
5056	6269
5056	1729
5056	3828
5057	4620
5057	2214
5057	4718
5057	5845
5057	6593
5057	5156
5058	1257
5058	5491
5058	4402
5058	3812
5058	2178
5058	1676
5058	308
5059	1556
5059	1030
5059	6514
5059	3446
5059	5889
5059	3002
5059	1168
5060	1013
5060	6216
5060	123
5060	4751
5060	6252
5060	3430
5060	2843
5060	1013
5060	1013
5060	123
5060	6252
5061	5661
5061	3444
5061	2027
5061	6538
5061	5463
5061	2585
5062	2015
5062	4402
5062	3850
5062	2653
5062	4402
5062	891
5062	5242
5062	227
5062	2908
5062	2964
5062	4454
5063	2417
5063	713
5063	6160
5063	2369
5063	6160
5063	6688
5063	6673
5064	5461
5064	5461
5064	2637
5064	530
5064	5461
5064	5084
5065	3781
5065	1657
5065	5610
5065	4937
5065	5224
5065	5224
5065	5613
5065	6059
5066	3933
5066	4569
5066	3350
5066	97
5066	6053
5066	3875
5066	6053
5067	1501
5067	5422
5067	5352
5067	3146
5067	6593
5067	6602
5067	4947
5068	5489
5068	757
5068	4601
5068	6505
5068	5489
5069	96
5069	4009
5069	2255
5069	999
5069	3350
5070	6638
5070	4113
5070	3994
5070	5799
5070	5654
5070	3225
5070	2133
5070	3116
5070	5799
5071	236
5071	1095
5071	5392
5071	4681
5071	5099
5071	6686
5071	658
5072	6214
5072	439
5072	2012
5072	69
5073	3554
5073	4296
5073	924
5073	642
5074	4337
5074	961
5074	752
5074	1254
5074	1763
5074	4337
5074	4337
5075	5549
5075	5777
5075	5777
5075	5497
5075	1630
5075	155
5075	3356
5075	5497
5075	5572
5075	947
5075	1812
5075	1425
5076	5224
5076	915
5076	3919
5076	3922
5076	1075
5076	3919
5076	2285
5076	5318
5076	3467
5077	4996
5077	2990
5077	4579
5077	5988
5077	1009
5077	4431
5077	5468
5077	2688
5077	2319
5077	4996
5077	2319
5077	4184
5078	2012
5078	1988
5078	3670
5078	1981
5078	2454
5078	1988
5078	2012
5078	2935
5078	6569
5079	6593
5079	2285
5079	3622
5079	5845
5079	384
5079	6593
5079	6571
5079	4428
5079	6571
5079	157
5079	4136
5079	5168
5080	4399
5080	4470
5080	5273
5080	6720
5080	138
5080	1163
5080	5747
5080	949
5080	6338
5081	5422
5081	4356
5081	3666
5081	5226
5081	2517
5081	3149
5082	4356
5082	458
5082	526
5082	3670
5082	3344
5082	658
5082	3670
5082	1783
5082	3670
5082	2454
5083	1223
5083	5246
5083	6028
5083	4739
5083	3100
5083	3384
5083	1118
5083	4477
5083	3860
5083	6728
5083	1223
5083	23
5083	1473
5083	1902
5084	1207
5084	3399
5084	5613
5084	3002
5084	6548
5084	5889
5084	1299
5085	1026
5085	5331
5085	4735
5085	5787
5086	6720
5086	3350
5086	3797
5086	6720
5086	3881
5086	6509
5086	6727
5086	6346
5086	4473
5087	4996
5087	508
5087	75
5087	5839
5087	517
5087	517
5087	5000
5087	6542
5087	174
5087	174
5087	2368
5087	508
5088	1215
5088	2457
5088	5079
5088	2552
5088	33
5088	4082
5088	2313
5088	3059
5088	5673
5089	4985
5089	3103
5089	5664
5089	5461
5089	2117
5089	2117
5089	2360
5089	5664
5089	6697
5089	5809
5090	6593
5090	3482
5090	2285
5090	3670
5090	6568
5090	5727
5090	3722
5090	2289
5090	2289
5091	5720
5091	2403
5091	668
5091	1321
5091	3643
5091	3876
5091	2403
5091	5714
5092	835
5092	1234
5092	1356
5092	4041
5092	5829
5092	1358
5092	75
5092	4808
5092	3309
5092	3379
5093	5380
5093	2012
5093	5423
5093	5380
5093	4097
5093	5136
5093	2079
5093	5136
5093	4097
5093	5923
5093	4098
5093	4184
5094	1673
5094	2078
5094	3309
5094	5251
5094	3059
5094	2727
5094	3670
5094	6338
5095	1561
5095	3444
5095	734
5095	3985
5095	2308
5095	1277
5095	5275
5095	4432
5096	2180
5096	839
5096	3749
5096	4296
5096	2180
5096	5489
5096	4296
5096	4538
5096	3749
5096	274
5097	2880
5097	2880
5097	4805
5097	5497
5097	5477
5097	2186
5097	345
5097	2880
5097	5723
5097	1981
5097	3262
5097	5723
5097	4336
5097	5664
5097	1638
5097	2186
5098	5171
5098	3828
5098	3832
5098	5855
5098	3955
5098	6333
5098	3828
5098	5608
5098	1171
5098	5855
5099	3618
5099	458
5099	1707
5099	5654
5099	5524
5099	4789
5099	196
5099	6497
5099	2760
5099	6153
5099	3966
5099	2760
5099	95
5099	3784
5100	2454
5100	5507
5100	3384
5100	3384
5100	4153
5100	2958
5100	5505
5100	3869
5100	1604
5101	3576
5101	6515
5101	2285
5101	4322
5101	3153
5101	5523
5101	3575
5101	5491
5101	4402
5102	835
5102	4820
5102	827
5102	4097
5102	881
5102	4621
5102	611
5102	5893
5102	266
5102	835
5103	4615
5103	5489
5103	6512
5103	2143
5103	6194
5103	1014
5103	3996
5103	3860
5104	6220
5104	5087
5104	4276
5104	5218
5104	2012
5104	5928
5104	1964
5105	796
5105	6648
5105	6727
5105	6081
5105	1423
5105	3670
5105	5423
5105	3670
5105	3670
5105	5228
5105	1830
5105	1916
5105	6720
5106	6715
5106	2977
5106	123
5106	1855
5106	123
5106	1952
5106	138
5106	491
5106	3291
5107	2012
5107	4739
5107	3384
5107	4757
5107	3384
5107	2010
5107	3132
5107	1835
5108	266
5108	5340
5108	2610
5108	6495
5108	4399
5108	4988
5108	5340
5108	5714
5109	6716
5109	3083
5109	1778
5109	3076
5109	6716
5109	793
5109	2375
5110	520
5110	1137
5110	286
5110	1111
5110	1608
5110	6095
5111	3100
5111	3485
5111	6215
5111	4296
5111	2019
5111	1939
5112	4470
5112	2101
5112	4104
5112	5702
5112	6252
5112	6252
5113	6611
5113	4739
5113	5171
5113	1282
5113	3860
5113	2673
5113	5461
5113	2469
5113	1130
5113	5817
5113	2469
5113	5817
5114	2217
5114	2938
5114	5960
5114	3303
5114	1976
5114	3453
5114	5726
5114	3043
5114	6720
5115	5224
5115	2033
5115	2990
5115	5463
5115	3670
5115	5224
5115	5224
5115	2078
5115	543
5115	2289
5115	2323
5116	956
5116	2201
5116	6719
5116	1786
5116	4560
5116	5387
5116	5533
5116	5533
5116	2417
5116	3681
5116	3983
5117	1614
5117	3267
5117	2894
5117	2289
5117	1985
5117	3850
5117	3267
5117	5349
5117	2285
5117	2289
5118	3339
5118	78
5118	3876
5118	5693
5118	3477
5118	1999
5119	3392
5119	711
5119	4644
5119	4275
5119	2366
5119	2700
5119	2700
5119	4744
5119	2700
5119	52
5120	540
5120	5342
5120	6231
5120	2566
5120	2454
5120	4156
5120	5198
5120	1527
5120	348
5120	6637
5120	4931
5121	5702
5121	6720
5121	5777
5121	4965
5121	4704
5121	5746
5121	1342
5121	3384
5121	895
5121	6737
5122	5406
5122	174
5122	6561
5122	3118
5122	78
5122	3120
5122	3134
5122	6204
5122	1112
5122	2764
5123	2289
5123	2289
5123	2141
5123	599
5123	649
5123	1930
5123	2882
5123	3595
5123	2706
5123	2365
5123	6365
5123	6000
5123	2289
5124	4113
5124	1464
5124	2244
5124	4114
5124	2945
5124	5445
5125	6135
5125	2194
5125	4985
5125	6135
5125	3223
5125	1072
5125	374
5125	6128
5125	5574
5125	5070
5126	3666
5126	5241
5126	2535
5126	3365
5126	2079
5126	4958
5126	3315
5126	2919
5126	4980
5127	4513
5127	280
5127	2213
5127	1847
5127	4513
5127	74
5127	4513
5127	4513
5127	1985
5127	4204
5128	5889
5128	2185
5128	1528
5128	123
5128	635
5128	6039
5128	5532
5129	4882
5129	3107
5129	3554
5129	4529
5129	4142
5129	3670
5129	141
5130	5059
5130	1168
5130	3574
5130	1168
5130	1168
5130	5063
5130	1168
5130	1168
5130	418
5130	4402
5131	1326
5131	2657
5131	320
5131	2657
5131	3444
5131	2657
5131	4399
5132	1580
5132	342
5132	1092
5132	2293
5132	4030
5132	94
5132	2706
5132	2348
5132	2294
5132	342
5132	5374
5133	3118
5133	3118
5133	3793
5133	3477
5133	4224
5133	1809
5133	4926
5133	4121
5133	4177
5133	6485
5134	6512
5134	5328
5134	1002
5134	1264
5134	5328
5135	4525
5135	4341
5135	2746
5135	6176
5135	4525
5135	503
5136	3657
5136	5882
5136	5374
5136	891
5136	526
5136	1974
5136	4076
5136	785
5137	5748
5137	3792
5137	4479
5137	3722
5137	2232
5137	189
5137	1220
5137	1717
5137	5747
5138	6571
5138	5298
5138	2088
5138	1026
5138	1029
5138	5236
5139	6077
5139	2487
5139	6727
5139	6593
5139	6077
5139	97
5139	2464
5139	977
5139	4500
5139	4097
5140	2261
5140	203
5140	5196
5140	2322
5140	4637
5140	203
5140	205
5140	3857
5140	2772
5140	6748
5140	2376
5140	2376
5140	138
5140	5906
5141	5405
5141	5765
5141	6421
5141	3246
5141	3032
5141	4296
5141	4960
5141	1481
5141	5845
5141	5558
5141	4296
5141	5405
5141	3813
5142	4977
5142	3148
5142	3148
5142	517
5142	1985
5142	5855
5142	122
5142	2242
5143	1517
5143	2143
5143	2977
5143	5198
5143	5928
5143	2973
5143	1851
5143	1875
5143	4407
5143	6475
5144	2136
5144	5028
5144	6687
5144	2136
5144	5461
5144	5028
5144	124
5144	6150
5144	1851
5144	2369
5145	2733
5145	5532
5145	5387
5145	2529
5146	6729
5146	722
5146	5714
5146	672
5146	2230
5146	5714
5146	3213
5146	882
5146	6728
5147	3090
5147	3876
5147	1558
5147	5990
5147	5366
5147	6033
5147	3876
5147	668
5147	6033
5147	5897
5147	1356
5147	5189
5147	1356
5147	5897
5147	668
5147	5803
5148	368
5148	3401
5148	6593
5148	3267
5148	526
5148	3002
5148	3267
5148	5714
5148	3897
5148	526
5148	489
5148	1169
5148	6593
5148	3897
5148	2040
5149	5228
5149	5491
5149	5374
